,Unnamed: 0,Unnamed: 0.1,address,business type,city,lat,long,names,number of yelp reviews,yelp rating,zip
215,215,215.0,7360 Perry Creek Rd,Wineries,Somerset,38.608184814453104,-120.661178588867,Windwalker Vineyards,26.0,4.0,95684.0
216,216,216.0,7050 Fairplay Rd,Wineries,Somerset,38.5976676940918,-120.69354248046899,Shadow Ranch,21.0,4.5,95684.0
217,217,217.0,7351 Fairplay Rd Somerset Ca,Wineries,Somerset,38.6012674,-120.6804692,Mastroserio Winery,25.0,5.0,95684.0
218,218,218.0,11555 Shenandoah Rd,Wineries,Plymouth,38.5312935921449,-120.812151748457,Helwig Vineyards and Winery,171.0,4.0,95669.0
219,219,219.0,7280 Fairplay Rd,Wineries,Somerset,38.59779,-120.68419,Toogood Estate Winery,177.0,4.5,95684.0
220,220,220.0,6781 Tower Rd,Wineries,Somerset,38.5744039254069,-120.726624731738,Mount Aukum Winery,19.0,4.0,95684.0
221,221,221.0,7480 Fairplay Rd,Wineries,Somerset,38.598427,-120.674209,Single Leaf,9.0,4.0,95684.0
222,222,222.0,2860 Omo Ranch Rd,"Beer, Wine & Spirits",Somerset,38.5653,-120.7057,Latcham Vineyards,11.0,4.5,95684.0
223,223,223.0,6375 Grizzly Flat Rd,Wineries,Somerset,38.646195,-120.669312,Busby Cellars,9.0,4.0,95684.0
224,224,224.0,7380 Vineyard View Dr,Wine Tasting Room,Fair Play,38.6074,-120.64135,Bumgarner Winery,2.0,4.5,95684.0
225,225,225.0,10851 Shenandoah Rd,Wineries,Plymouth,38.517371,-120.82398899999998,Turley Wine Cellars,54.0,3.5,95669.0
226,226,226.0,8039 Greenback Ln,"Beer, Wine & Spirits",Citrus Heights,38.679402,-121.2649167,The Wine Consultant,10.0,4.5,95610.0
227,227,227.0,5980 Meyers Ln,Wineries,Somerset,38.6464401,-120.6782315,Cantiga Wineworks,31.0,5.0,95684.0
228,228,228.0,7449 Fairplay Rd,Wine Tasting Room,Somerset,38.601,-120.6761,Mediterranean Vineyards,8.0,4.5,95684.0
229,229,229.0,1835 N Zediker Ave,Wineries,Sanger,36.759269943891,-119.520056471228,Marechal Vineyards,22.0,5.0,93657.0
230,230,230.0,3275 N Rolinda Ave,Wineries,Fresno,36.78277,-119.96159,Engelmann Cellars,39.0,4.5,93723.0
231,231,231.0,2674 N Westlawn Ave,Wineries,Fresno,36.7748718,-119.9497528,LoMac Winery,8.0,4.5,93723.0
232,232,232.0,5021 W Shaw Ave,Botanical Gardens,Fresno,36.807574,-119.8818141,Forestiere Underground Gardens,186.0,4.5,93722.0
233,233,233.0,317 W Bedford Ave,Wine Bars,Fresno,36.84568,-119.79611,Tap & Cellar,54.0,4.5,93711.0
234,234,234.0,5840 North Biola Ave,Wineries,Fresno,36.820274313469895,-120.014516466716,Ziveli Winery,18.0,5.0,93723.0
235,235,235.0,1375 W Shaw Ave,Hair Salons,Fresno,36.8081193,-119.8168564,E & C Salon,11.0,3.5,93711.0
236,236,236.0,3275 N Rolinda Ave,Wineries,Fresno,36.78277,-119.96159,Engelmann Cellars,39.0,4.5,93723.0
237,237,237.0,14439 N Friant Rd,Wineries,Friant,36.94331,-119.73284,Sumner Peck Ranch Winery,25.0,4.0,93626.0
238,238,238.0,1665 Simpson St,Wineries,Kingsburg,36.5154155260665,-119.556356223266,Ramos Torres Winery,23.0,4.0,93631.0
239,239,239.0,5806 N Modoc Ave,Wineries,Kerman,36.8212089538574,-120.086135864258,Bianchi Vineyards,1.0,1.0,93630.0
240,240,240.0,1835 N Zediker Ave,Wineries,Sanger,36.759269943891,-119.520056471228,Marechal Vineyards,22.0,5.0,93657.0
241,241,241.0,1384 S Frankwood Ave,Wineries,Sanger,36.7137,-119.44604,Cedar View Winery,28.0,4.5,93657.0
242,242,242.0,7094 N Harrison Ave,Pool Cleaners,Fresno,36.8415204,-119.8103159,Spa Duck Specialties,2.0,3.0,93650.0
243,243,243.0,4276 S Greenwood Ave,Venues & Event Spaces,Sanger,36.67345,-119.5648,Kings River Winery,14.0,4.0,93657.0
244,244,244.0,205 G St,Seafood,Eureka,40.80448199477871,-124.165284169331,Humboldt Bay Provisions,220.0,4.5,95501.0
245,245,245.0,617 4th St,Pubs,Eureka,40.803289396101796,-124.164679564438,Lost Coast Brewery and Cafe,913.0,3.5,95501.0
246,246,246.0,3750 Harris St,Cideries,Eureka,40.780330866589296,-124.127204230604,Humboldt Cider Company,25.0,4.5,95503.0
247,247,247.0,1945 Hilfiker Ln,Wine Tasting Room,Eureka,40.7719974556957,-124.193294543349,Old Growth Cellars,3.0,5.0,95503.0
248,248,248.0,723 3rd St,Wineries,Eureka,40.80421,-124.16361,Humboldt Honey Wine,1.0,5.0,95501.0
249,249,249.0,336 Rock Pit Rd,Grocery,McKinleyville,40.96921,-124.03205,Fieldbrook Valley Apple Farms,3.0,4.5,95519.0
250,250,250.0,205 G St,Seafood,Eureka,40.80448199477871,-124.165284169331,Humboldt Bay Provisions,220.0,4.5,95501.0
251,251,251.0,11544 Dyerville Loop Rd,Wineries,Myers Flat,40.2865232010948,-123.801132790652,Elk Prairie Vineyard,2.0,5.0,95554.0
252,252,252.0,12990 Ave Of The Giants,Wine Tasting Room,Myers Flat,40.26809520000001,-123.8747659,Riverbend Cellars,13.0,4.0,95554.0
253,253,253.0,3255 Red Cap Rd,Wineries,Trinity-Klamath,41.288305,-123.551414,Coates Vineyards,2.0,5.0,95556.0
254,254,254.0,2330 Monument Rd,Wine Tasting Room,Rio Dell,40.480479804552296,-124.141461937404,Monument Mountain Vineyards,1.0,5.0,95562.0
255,255,255.0,529 Trinity St,Wineries,Trinidad,41.058998107910206,-124.142723083496,Moonstone Crossing Winery,32.0,4.5,95570.0
256,256,256.0,545 Shelter Cove Rd,Wineries,Whitethorn,40.0596990041316,-123.971536599619,Whitethorn Winery,1.0,5.0,95589.0
257,257,257.0,1350 9th St,Wine Tasting Room,Arcata,40.8703181147575,-124.09247249364901,Wrangletown Cider Company,7.0,5.0,95521.0
258,258,258.0,15401 Bear Mtn Winery Rd,Wineries,Arvin,35.2563699,-118.83175,Heck Cellars F Korbel & Bros,1.0,1.0,93203.0
259,259,259.0,8317 Pearblossom Hwy,Gift Shops,Littlerock,34.52141,-117.98093,Charlie Brown Farms,562.0,3.5,93543.0
260,260,260.0,9640 Sierra Hwy,Wineries,Agua Dulce,34.519886799999995,-118.3025453,Agua Dulce Winery,263.0,4.5,91390.0
261,261,261.0,13888 Point Lakeview Rd,Wineries,Lower Lake,38.9145966,-122.6493975,Shannon Ridge Family of Wines,33.0,4.5,95457.0
262,262,262.0,1111 Dunaweal Ln,Wineries,Calistoga,38.567015815702,-122.549612756667,Sterling Vineyards,1359.0,4.0,94515.0
263,263,263.0,10915 High Valley Rd,Venues & Event Spaces,Clearlake Oaks,39.0494,-122.70701,Brassfield Estate,43.0,4.5,95423.0
264,264,264.0,250 New Long Valley Rd,Wineries,Clearlake Oaks,39.0178746838009,-122.57054782170401,Cache Creek Vineyards & Winery,10.0,5.0,95423.0
265,265,265.0,165 N Main St,"Beer, Wine & Spirits",Lakeport,39.042797,-122.9153049,Don Angel Cellars,4.0,4.5,95453.0
266,266,266.0,4048 Sonoma Hwy,Resorts,Napa,38.257154,-122.332763,Carneros Resort and Spa,380.0,4.0,94559.0
267,267,267.0,8664 Siegler Springs Rd,Wineries,Kelseyville,38.9173785430566,-122.749421134902,Laujor Estate Winery,15.0,4.5,95451.0
268,268,268.0,13888 Point Lakeview Rd,Wineries,Lower Lake,38.9145966,-122.6493975,Shannon Ridge Family of Wines,33.0,4.5,95457.0
269,269,269.0,3155 Merritt Rd,Wineries,Kelseyville,38.9813196,-122.85390590000002,Rosa d'Oro Vineyards,18.0,4.0,95451.0
270,270,270.0,3125 St Helena Hwy,Wineries,St. Helena,38.527991,-122.5026655,Modus Operandi Cellars,15.0,5.0,94574.0
271,271,271.0,6192 Westside Rd,Wineries,Healdsburg,38.5326995849609,-122.865463256836,Rochioli Vineyards & Winery,84.0,4.0,95448.0
272,272,272.0,2040 Soda Bay Rd,Wineries,Lakeport,39.014816,-122.87469,Robledo Family Winery & Vineyards,2.0,4.5,95453.0
273,273,273.0,5007 Fulton Rd,Wineries,Fulton,38.5069,-122.77286,Kendall-Jackson Wine Estate & Gardens,368.0,4.5,95439.0
274,274,274.0,9282 W Dry Creek Rd,Wineries,Healdsburg,38.7018165588379,-122.973846435547,Preston Farm and Winery,161.0,4.0,95448.0
275,275,275.0,738 Main St,American (Traditional),Saint Helena,38.5012025558297,-122.463704122347,Farmstead at Long Meadow Ranch,3009.0,4.5,94574.0
276,276,276.0,22000 Hwy 29,Wineries,Middletown,38.733658,-122.62368,Beaver Creek Vineyard,26.0,5.0,95461.0
277,277,277.0,1251 Tubbs Ln,Wineries,Calistoga,38.5946501,-122.6026734,Tamber Bey Vineyards,160.0,4.5,94515.0
278,278,278.0,21108 Calistoga Rd,Wineries,Middletown,38.75298,-122.61458,Shed Horn Cellars,1.0,5.0,95461.0
279,279,279.0,9711 W Dry Creek Rd,Wineries,Healdsburg,38.70595,-122.98077,Bella Vineyards & Wine Caves,320.0,4.5,95448.0
280,280,280.0,10262 Sierra Hwy,Wineries,Santa Clarita,34.51719,-118.31367,Reyes Winery,85.0,3.5,91390.0
281,281,281.0,1580 W San Bernadino Rd,Wine Tasting Room,Covina,34.0889549,-117.9225998,REV Winery and Brewing Co,305.0,4.5,91722.0
282,282,282.0,114 West Newgrove St,Wine Tasting Room,Lancaster,34.694843,-118.1309331,Barrett Cellars,11.0,5.0,93534.0
283,283,283.0,42041 20th St W,Meat Shops,Lancaster,34.6470909,-118.1661987,Antelope Valley Winery,55.0,4.0,93534.0
284,284,284.0,1101 W Mckinley Ave,Festivals,Pomona,34.086284,-117.767629,Los Angeles County Fair,884.0,3.5,91768.0
285,285,285.0,737 Lamar St,Wineries,Los Angeles,34.063686100000005,-118.2238476,San Antonio Winery,1222.0,4.0,90031.0
286,286,286.0,737 Lamar St,Wineries,Los Angeles,34.063686100000005,-118.2238476,San Antonio Winery,1222.0,4.0,90031.0
287,287,287.0,1200 Getty Center Dr,Art Museums,Los Angeles,34.077794218403,-118.47394531034901,The Getty Center,3054.0,4.5,90049.0
288,288,288.0,24261 Main St,Wineries,Newhall,34.378115832044,-118.52743268740801,Pulchella Winery,94.0,5.0,91321.0
289,289,289.0,20316 Gramercy Pl,Breweries,Torrance,33.8462782792757,-118.311399109662,Cosmic Brewery,111.0,4.0,90501.0
290,290,290.0,2714 Triunfo Canyon Rd,Venues & Event Spaces,Agoura Hills,34.122162,-118.784803,Triunfo Creek Vineyards,36.0,5.0,91301.0
291,291,291.0,19710 Ventura Blvd,Arts & Entertainment,Woodland Hills,34.1716499,-118.56285859999998,Petrabax West World Tour Operators,3.0,4.5,91364.0
292,292,292.0,221 S Grand Ave,Art Museums,Los Angeles,34.054472,-118.250557,The Broad,2213.0,4.0,90012.0
293,293,293.0,21821 Ave 16,Wineries,Madera,36.9820602,-120.1507345,San Joaquin Winery,19.0,4.0,93637.0
294,294,294.0,20146 Rd 21,Wineries,Madera,37.04112,-120.16827,CRÅª Winery,45.0,4.5,93673.0
295,295,295.0,9400 Road 36,Wineries,Madera,36.88586,-119.8957,Birdstone Winery,25.0,4.0,93636.0
296,296,296.0,13181 Rd 24,Wineries,Madera,36.939811706543004,-120.106948852539,Quady Winery,39.0,4.5,93637.0
297,297,297.0,13181 Rd 24,Wineries,Madera,36.939811706543004,-120.106948852539,Quady Winery,39.0,4.5,93637.0
298,298,298.0,11207 Road 26,Wineries,Madera,36.910628025781605,-120.074119794987,Chateau Lasgoity,4.0,3.0,93637.0
299,299,299.0,7326 E Hwy 140,Venues & Event Spaces,Merced,37.29664810000001,-120.355104,Vista Ranch and Cellars,44.0,4.0,95340.0
300,300,300.0,49610 House Ranch Rd,Wineries,O'Neals,37.164738,-119.647926,Westbrook Wine Farm,31.0,5.0,93645.0
301,301,301.0,42415 Rd 208,Wineries,Friant,37.0410139,-119.777653,FÃ¤si Estate Winery,30.0,4.5,93626.0
302,302,302.0,41139 Hwy 41,Wineries,Oakhurst,37.346779,-119.639931,Idle Hour Winery,20.0,4.5,93644.0
303,303,303.0,660 Horseshoe Hill Rd,Wineries,Bolinas,37.93742,-122.70352,Thackrey & Co,2.0,5.0,94924.0
304,304,304.0,235 Alameda Del Prado,Wineries,Novato,38.054022,-122.531775,Pacheco Ranch Winery,4.0,4.5,94949.0
305,305,305.0,23555 Hwy 121,Wineries,Sonoma,38.2278441794987,-122.458550466132,Gloria Ferrer Winery,760.0,4.0,95476.0
306,306,306.0,,Wineries,Nicasio,38.0372734069824,-122.70207214355499,Skywalker VIneyards,2.0,4.0,94946.0
307,307,307.0,1240 Duhig Rd,Wineries,Napa,38.254698,-122.356973,Domaine Carneros,1983.0,4.0,94559.0
308,308,308.0,1240 Duhig Rd,Wineries,Napa,38.254698,-122.356973,Domaine Carneros,1983.0,4.0,94559.0
309,309,309.0,1026 Machin Ave,Wineries,Novato,38.1086845397949,-122.568817138672,Trek Winery,67.0,4.5,94945.0
310,310,310.0,238 Broadway,"Beer, Wine & Spirits",Millbrae,37.60049,-122.39088,Vineyard Gate,18.0,4.5,94030.0
311,311,311.0,12700 Hwy 1,Wineries,Point Reyes Station,38.094045,-122.816176,Point Reyes Vineyards,37.0,4.0,94956.0
312,312,312.0,295 Magnolia Ave,Wineries,Larkspur,37.933481,-122.535877,Backstage Winery,104.0,4.5,94939.0
313,313,313.0,Marin Art & Garden C,Performing Arts,Ross,37.963299655614,-122.555022239685,Ross Valley Players,8.0,4.5,94957.0
314,314,314.0,3875 Tomales-Petaluma Rd,Bed & Breakfast,Tomales,38.241825,-122.900232,AppleGarden Cottage,14.0,4.5,94971.0
315,315,315.0,4063 Triangle Rd,Wineries,Mariposa,37.5016021728516,-119.86483001709,Butterfly Creek Winery & Vineyards,10.0,4.0,95338.0
316,316,316.0,5022 Hwy 140,Wineries,Mariposa,37.4844764918089,-119.964952468872,Casto Oaks Fine Wine and Art,9.0,4.5,95338.0
317,317,317.0,5101 Hwy 128,Wine Tasting Room,Philo,39.102048,-123.491073,Phillips Hill Winery,24.0,4.5,95466.0
318,318,318.0,5601 Hwy 128,Wineries,Philo,39.096092569103604,-123.483339228054,Navarro Vineyards & Winery,260.0,4.5,95466.0
319,319,319.0,9000 Hwy 128,Wineries,Philo,39.059493,-123.434562,Drew,19.0,4.5,95466.0
320,320,320.0,13601 Old River Rd,Wineries,Hopland,38.971138,-123.100346,Campovida Winery,49.0,4.5,95449.0
321,321,321.0,11684 S Hwy 101,Wine Tours,Hopland,38.9946,-123.12245,Saracina Vineyards,43.0,4.5,95449.0
322,322,322.0,9100 Stewarts Point Skaggs Springs Rd,Wineries,Geyserville,38.67046,-123.03309,D H Gustafson Family Vineyards,39.0,5.0,95441.0
323,323,323.0,125 Matheson St,Wineries,Healdsburg,38.6106695,-122.869186,Topel Winery,64.0,4.0,95448.0
324,324,324.0,1960 Saint Helena Hwy,Wineries,Rutherford,38.4593615,-122.423137,Beaulieu Vineyard,343.0,4.0,94573.0
325,325,325.0,11684 S Hwy 101,Wine Tours,Hopland,38.9946,-123.12245,Saracina Vineyards,43.0,4.5,95449.0
326,326,326.0,10400 S Hwy 101,Distilleries,Hopland,39.013398,-123.128165,Jaxon Keys Winery & Distillery,56.0,4.5,95449.0
327,327,327.0,21079 Geyserville Ave,Wine Bars,Geyserville,38.70676339999999,-122.9050961,Route 128 Vineyards & Winery,18.0,5.0,95441.0
328,328,328.0,14594 S Highway 101,Wineries,Hopland,38.9578677,-123.1096696,Milano Family Winery,12.0,4.0,95449.0
329,329,329.0,11048 Highway 1,American (New),Jenner,38.450554982745,-123.12475567803,River's End,516.0,4.0,95450.0
330,330,330.0,13275 Hwy 101,Wineries,Hopland,38.97385,-123.11573,Rays Station,1.0,1.0,95449.0
331,331,331.0,2800 Guntley Rd,Wine Tasting Room,Philo,39.122799,-123.516207,Lula Cellars,54.0,5.0,95466.0
332,332,332.0,9001 Hwy 128,Wineries,Philo,39.06091,-123.43315,Balo Vineyards,27.0,5.0,95466.0
333,333,333.0,5601 Hwy 128,Wineries,Philo,39.096092569103604,-123.483339228054,Navarro Vineyards & Winery,260.0,4.5,95466.0
334,334,334.0,8627 Hwy 128,Wineries,Philo,39.0654907,-123.4402313,Witching Stick Wines,7.0,5.0,95466.0
335,335,335.0,7000 CA-Hwy 128,Festivals,Philo,39.170121130248496,-123.56476690369,Anderson Valley Pinot Noir Festival,1.0,4.0,95466.0
336,336,336.0,4741 Hwy 128,Wineries,Philo,39.10911,-123.49176,Lazy Creek Vineyards,18.0,4.5,95466.0
337,337,337.0,14125 Hwy 128,Wineries,Boonville,39.00847879999999,-123.3666112,Philo Ridge Vineyards,9.0,5.0,95415.0
338,338,338.0,9200 Hwy 128,Wineries,Philo,39.0576324543777,-123.43275239618299,Goldeneye Winery,135.0,4.5,95466.0
339,339,339.0,9000 Ca 128,Wineries,Philo,39.05949,-123.43456,Smith Story Wine Cellars,8.0,5.0,95466.0
340,340,340.0,5101 Hwy 128,Wine Tasting Room,Philo,39.102048,-123.491073,Phillips Hill Winery,24.0,4.5,95466.0
341,341,341.0,5601 Hwy 128,Wineries,Philo,39.096092569103604,-123.483339228054,Navarro Vineyards & Winery,260.0,4.5,95466.0
342,342,342.0,The Madrones,Wine Tasting Room,Philo,39.059539,-123.434554,Bink Wines,16.0,4.0,95466.0
343,343,343.0,1400 Lytton Springs Rd,Wineries,Healdsburg,38.6551628112793,-122.898300170898,Mazzocco Sonoma,171.0,4.5,95448.0
344,344,344.0,9001 Hwy 128,Wineries,Philo,39.06091,-123.43315,Balo Vineyards,27.0,5.0,95466.0
345,345,345.0,3151 Hwy 128,Wineries,Philo,39.1195,-123.51431,Handley Cellars,97.0,4.5,95466.0
346,346,346.0,300 Via Archimedes,Wineries,Geyserville,38.6784075719865,-122.889633178711,Francis Ford Coppola Winery,791.0,4.0,95441.0
347,347,347.0,13275 S Hwy 101,Wineries,Hopland,38.9738567939049,-123.11573266983,McFadden Farm,26.0,5.0,95449.0
348,348,348.0,45020 Albion St,Hotels,Mendocino,39.30573,-123.79925,MacCallum House Inn,233.0,4.0,95460.0
349,349,349.0,7051 N State St,Wineries,Redwood Valley,39.24633,-123.20553,Redwood Valley Cellars,2.0,2.5,95470.0
350,350,350.0,11684 S Hwy 101,Wine Tours,Hopland,38.9946,-123.12245,Saracina Vineyards,43.0,4.5,95449.0
351,351,351.0,7051 N State St,Wineries,Redwood Valley,39.24633,-123.20553,Barra of Mendocino,36.0,4.5,95470.0
352,352,352.0,4791 Dry Creek Rd,Wine Tasting Room,Healdsburg,38.673248,-122.934512,Lionstone International,26.0,4.0,95448.0
353,353,353.0,300 Via Archimedes,Italian,Geyserville,38.68024000000001,-122.88752,Family Wineries Dry Creek,659.0,4.0,95441.0
354,354,354.0,4101 Cox-Schrader Rd,Wineries,Ukiah,39.0962835366086,-123.188113392031,"Rustic, Francis's Favorites",45.0,4.5,95482.0
355,355,355.0,9000 Hwy 128,Wineries,Philo,39.059493,-123.434562,Rivino Winery,2.0,3.5,95466.0
356,356,356.0,4101 Cox-Schrader Rd,Wineries,Ukiah,39.0962835366086,-123.188113392031,Knez Winery,45.0,4.5,95482.0
357,357,357.0,106 B Matheson St,Men's Clothing,Healdsburg,38.6102714,-122.8701465,Rivino Winery,23.0,3.5,95448.0
358,358,358.0,13450 S Hwy 101,Wineries,Hopland,38.917884,-123.053427,Susan's Basement,11.0,4.5,95449.0
359,359,359.0,6400 N State St,Wineries,Calpella,39.2369317600185,-123.20491075515699,McNab Ridge Winery Tasting Room,40.0,5.0,95418.0
360,360,360.0,403 Healdsburg Ave,Seafood,Healdsburg,38.6120736,-122.87121,Testa Vineyards,1169.0,4.0,95448.0
361,361,361.0,9200 Hwy 128,Wineries,Philo,39.0576324543777,-123.43275239618299,Willi's Seafood & Raw Bar,135.0,4.5,95466.0
362,362,362.0,8501 Hwy 128,Wineries,Philo,39.07118,-123.44043,Goldeneye Winery,61.0,3.5,95466.0
363,363,363.0,501 Parducci Rd,Wineries,Ukiah,39.199731,-123.212281,Scharffenberger Cellars,74.0,4.5,95482.0
364,364,364.0,550 Nelson Ranch Rd,Wineries,Ukiah,39.050344,-123.16425900000002,Parducci Wine Cellars,33.0,4.5,95482.0
365,365,365.0,5601 Hwy 128,Wineries,Philo,39.096092569103604,-123.483339228054,Nelson Family Vineyards,260.0,4.5,95466.0
366,366,366.0,3001 S State St,Wineries,Ukiah,39.111389,-123.195895,Navarro Vineyards & Winery,24.0,5.0,95482.0
367,367,367.0,1123 S Cloverdale Blvd,Wineries,Cloverdale,38.9004919,-123.2210146,Simaine Cellars,2.0,2.5,95425.0
368,368,368.0,336 Healdsburg Ave,Italian,Healdsburg,38.61175,-122.87058,Le Vin Estate Winery,312.0,4.0,95448.0
369,369,369.0,19750 Hwy 128,Wineries,Yorkville,38.94475960000001,-123.3220087,Baci Cafe and Wine Bar,20.0,4.5,95494.0
370,370,370.0,19750 Hwy 128,Wineries,Yorkville,38.94475960000001,-123.3220087,Meyer Family Cellars,20.0,4.5,95494.0
371,371,371.0,9545 E Mariposa Way,Pick Your Own Farms,Le Grand,37.2505856524792,-120.316752719522,Meyer Family Cellars,1.0,5.0,95333.0
372,372,372.0,60090 Highway 395,Wineries,Davis Creek,41.991505,-120.298453,Le Grand Berry Farms,4.0,4.5,96108.0
373,373,373.0,7624 N Co Rd 114,Wineries,Tulelake,41.9579211,-121.3430836,Stringer's Orchard Winery & Distillery,2.0,5.0,96134.0
374,374,374.0,8940 Carmel Valley Rd,Wineries,Carmel,36.528461,-121.819702,Bloody Point Vineyard,242.0,4.0,93923.0
375,375,375.0,700 Cannery Row,Venues & Event Spaces,Monterey,36.616284806961204,-121.90033690212499,Folktale Winery,450.0,4.0,93940.0
376,376,376.0,1 Pilot Rd,Wineries,Carmel Valley,36.4803093,-121.73405459999998,A Taste of Monterey - Wine Market & Bistro,83.0,4.0,93924.0
377,377,377.0,815 12th St,Wineries,Paso Robles,35.62703,-120.68967,Georis Winery,11.0,5.0,93446.0
378,378,378.0,67 E Carmel Valley Rd,Wineries,Carmel Valley,36.47603400000001,-121.716085,IndigenÃ© Cellars,7.0,4.5,93924.0
379,379,379.0,69 W Carmel Valley Rd,Wineries,Carmel Valley,36.48089,-121.73531,Boete Winery,64.0,4.0,93924.0
380,380,380.0,60 Holman Rd,Venues & Event Spaces,Carmel Valley,36.4851669,-121.715538,Massa Estate Organic Vineyards,45.0,5.0,93924.0
381,381,381.0,415 W Carmel Valley Rd,Hotels,Carmel Valley,36.500914,-121.753827,Holman Ranch,285.0,4.5,93924.0
382,382,382.0,,Wineries,Carmel,36.554777718942596,-121.922509612193,Bernardus Lodge & Spa,199.0,4.5,93921.0
383,383,383.0,2 Village Dr,Venues & Event Spaces,Carmel Valley,36.4793223,-121.732797,Caraccioli Cellars,69.0,4.5,93924.0
384,384,384.0,69 W Carmel Valley Rd,Wineries,Carmel Valley,36.48089,-121.73531,Joullian Vineyards Tasting Room,64.0,4.0,93924.0
385,385,385.0,25 Pilot Rd,Wineries,Carmel Valley,36.4819129,-121.7329497,Massa Estate Organic Vineyards,113.0,4.0,93924.0
386,386,386.0,150 E Carmel Valley Rd,Resorts,Carmel Valley,36.4682449123,-121.713023061902,Cowgirl Winery,18.0,4.0,93924.0
387,387,387.0,NW 7th And San Carlos,Wineries,Carmel-by-the-Sea,36.5539221951415,-121.922197438098,Stonepine Estate Resort,87.0,4.5,93921.0
388,388,388.0,1 Pilot Rd,Wineries,Carmel Valley,36.4803093,-121.73405459999998,Dawn's Dream Winery,83.0,4.0,93924.0
389,389,389.0,Mission St,Wineries,Carmel,36.5539820860051,-121.92131280898998,Georis Winery,9.0,4.5,93921.0
390,390,390.0,32075 River Rd,Wineries,Soledad,36.462088,-121.45158,Tudor Wines,20.0,4.5,93960.0
391,391,391.0,42875 Carmel Valley Rd,Wineries,Greenfield,36.3054473,-121.4742706,Puma Road Winery & Tasting Room,7.0,4.5,93927.0
392,392,392.0,1972 Hobson Ave,Wineries,Greenfield,36.27362,-121.19379,Chock Rock Vineyard,36.0,4.5,93927.0
393,393,393.0,47520 Hwy 1,Pubs,Big Sur,36.23648,-121.77001,Scheid Vineyards Tasting Room,292.0,4.5,93920.0
394,394,394.0,San Carlos St,Wineries,Carmel,36.5612150000001,-121.92185500004,Big Sur Taphouse,22.0,4.5,93923.0
395,395,395.0,45803 Arroyo Secco Rd,Guest Houses,Greenfield,36.2573645,-121.4223011,Shale Canyon Wines,3.0,5.0,93927.0
396,396,396.0,204 Church St,Wineries,Santa Cruz,36.9744802,-122.0278481,Mesa Del Sol Estate Retreat & Winery,16.0,4.5,95060.0
397,397,397.0,7235 Non Pariel Rd,Wineries,Paso Robles,35.7080032581677,-120.73653154155001,Birichino,14.0,5.0,93446.0
398,398,398.0,214 Forest Ave,"Used, Vintage & Consignment",Pacific Grove,36.620719909668004,-121.91822052002001,Christian Lazo Wines,19.0,2.5,93950.0
399,399,399.0,499 Wave St,Wineries,Monterey,36.61315,-121.89936000000002,St Vincent De Paul,100.0,4.5,93940.0
